"name","gps","datetime","no2","o3_1hr","o3_4hr","o3_8hr","co","pm10_1_hr","pm2_5_1_hr","pm10","pm2_5","aqi_co","aqi_no2","aqi_o3_1hr","aqi_o3_4hr","aqi_o3_8hr","aqi_pm10","aqi_pm2_5","aqi_site","date","time"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-24T16:00:00.000",,,"0.028","0.023","0.15","6.5","0.7","9.3","8.0","2",,,"35","35","19","32","35","2023-04-24T00:00:00.000","16:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-01T23:00:00.000","0.009","0.008","0.010","0.021","0.55","15.8","10.0","10.2","6.8","6","8","8","13","32","20","27","27","2024-03-01T00:00:00.000","23:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-10-09T14:00:00.000","0.000","0.033","0.032","0.023","0.08",,"1.8","8.5","4.9","1","1","33","39",,"17","20","35","2023-10-09T00:00:00.000","14:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-09-17T06:00:00.000","0.002","0.013","0.018","0.021","0.16","6.4","4.6","14.2","7.7","2","3","13","23","32","28","31","32","2023-09-17T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-18T01:00:00.000","0.003","0.021","0.019","0.021","0.19","18.3","5.0","15.4","5.9","2","2","21","24","33","30","23","30","2023-12-18T00:00:00.000","01:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-11T14:00:00.000","0.001","0.026","0.026","0.017","0.12","5.3","5.3","9.3","7.0","1","1","26","32",,"19","28","28","2023-09-11T00:00:00.000","14:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-03T07:00:00.000","0.010","0.018","0.023","0.018","0.18","14.1","6.0","19.5","10.0","2","12","18","29","27","39","40","40","2023-10-03T00:00:00.000","07:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-24T20:00:00.000","0.001","0.028","0.028","0.031","0.01","6.3","-0.3","6.4","4.5","0","2","28","36",,"13","18","48","2023-12-24T00:00:00.000","20:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-09T06:00:00.000",,"0.007","0.013","0.020","0.00","8.9","5.6","12.4","6.5","0","0","7","17","31","24","25","25","2023-11-09T00:00:00.000","06:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-08-25T02:00:00.000",,"0.000","0.001","0.006",,"10.7","12.3","7.4","5.6",,,"0","1","10","15","22","22","2023-08-25T00:00:00.000","02:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-11T18:00:00.000","0.002","0.030","0.032","0.029","0.00","13.3","8.8","11.4","5.4","0","1","30","40","45","22","21","45","2024-03-11T00:00:00.000","18:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-27T11:00:00.000",,"0.025","0.020","0.017","0.00","23.6","6.3","14.9","5.7","0","0","25","26","27","29","22","29","2024-01-27T00:00:00.000","11:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-22T20:00:00.000",,"0.021","0.021","0.024",,"13.5","6.1","8.8","6.2",,,"21","26","37","18","25","37","2023-09-22T00:00:00.000","20:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-10T14:00:00.000","0.000","0.018","0.018","0.019","0.39","5.8","3.8","9.6","5.8","4","0","18","23","29","19","23","23","2024-02-10T00:00:00.000","14:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-31T08:00:00.000","0.005","0.018","0.011","0.013","0.17","5.3","5.9","6.7","2.9","2","6","18","13","20","13","12","20","2023-05-31T00:00:00.000","08:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-06-12T05:00:00.000",,"0.003","0.001","0.001",,"8.9","5.6","10.8","12.0",,,"3","2","1","22","48","48","2023-06-12T00:00:00.000","05:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-13T10:00:00.000","0.006","0.008","0.004","0.003","0.73","20.0","18.6","30.3","23.2","8","8","8","5","4","61","93","93","2023-05-13T00:00:00.000","10:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-06T18:00:00.000",,"0.027","0.028","0.028","0.00","11.5","5.6","7.7","3.3","0","0","27","35","43","15","13","35","2023-11-06T00:00:00.000","18:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-08-05T05:00:00.000",,"0.025","0.024","0.020",,"9.0","7.2","13.7","9.1",,,"25","30","31","27","36","36","2023-08-05T00:00:00.000","05:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-20T03:00:00.000",,"0.031","0.031","0.031",,"8.0","5.4","21.5","8.7",,,"31","39","47","43","35","47","2023-09-20T00:00:00.000","03:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-26T12:00:00.000",,"0.025","0.025","0.021","0.00","12.0","1.0","17.4","6.3","0","0","25","31","32","34","25","34","2024-01-26T00:00:00.000","12:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-14T05:00:00.000","0.003","0.031","0.029","0.032","0.22","2.3","3.5","13.8","6.4","2","2","31","37","49","27","25","37","2023-12-14T00:00:00.000","05:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-19T05:00:00.000","0.003","0.013","0.013","0.014","0.25","18.1","5.6","15.3","6.8","2","2","13","16","21","30","27","30","2023-12-19T00:00:00.000","05:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-11-30T18:00:00.000","0.005","0.016","0.019","0.020","0.03","5.5","15.9","1.9","1.5","0","6","16","23",,"4","6","31","2023-11-30T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-03T18:00:00.000","0.001","0.036","0.037","0.034","0.17","11.4","8.4","8.9","6.1","1","1","36","46","53","17","24","53","2024-01-03T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-02-18T17:00:00.000","0.000","0.041","0.040","0.036","0.01","6.2","0.0","10.8","4.1","0","0","41","50","56","21","16","56","2024-02-18T00:00:00.000","17:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-21T03:00:00.000","0.001","0.010","0.007","0.010","0.16","5.3","2.2","6.1","5.6","2","1","10","9","16","12","23","23","2023-08-21T00:00:00.000","03:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-30T12:00:00.000","0.001","0.036","0.036","0.026","0.10","30.3","10.3","15.0","5.8","1","1","36","45","40","30","23","40","2023-10-30T00:00:00.000","12:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-28T06:00:00.000","0.005","0.002","0.006","0.009","0.03","7.4","-4.3","4.7","2.1","0","6","2","7",,"9","8","13","2023-12-28T00:00:00.000","06:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-27T09:00:00.000","0.005","0.008","0.003","0.002","0.72","12.5","13.9","15.7","11.9","8","6","8","4",,"31","47","47","2023-05-27T00:00:00.000","09:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-10T06:00:00.000","0.001","0.008","0.013","0.016","0.10","9.2",,"6.7",,"1","2","8","16",,"13",,"25","2023-04-10T00:00:00.000","06:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-09T18:00:00.000",,"0.021","0.022","0.023",,"3.9","0.1","5.0","3.8",,,"21","27",,"10","15","35","2023-07-09T00:00:00.000","18:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-06-12T06:00:00.000","0.005","0.001","0.002","0.002","1.22","33.3","38.8","27.7","25.6","14","7","1","2","3","55","103","103","2023-06-12T00:00:00.000","06:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-08-11T02:00:00.000",,"0.009","0.013","0.015",,"9.9","6.9","7.3","4.7",,,"9","16","23","15","19","23","2023-08-11T00:00:00.000","02:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-09T08:00:00.000",,"0.018","0.012","0.016","0.00","8.0","9.5","12.3","6.4","0","0","18","15","25","24","25","25","2023-11-09T00:00:00.000","08:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-08T22:00:00.000","0.000","0.022","0.022","0.023","0.10","2.7","1.8","2.9","3.5","1","0","22","27","35","6","14","35","2023-04-08T00:00:00.000","22:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-19T00:00:00.000","0.002","0.026","0.023","0.025","0.13","-1.7","4.5","14.8","16.6","1","3","26","29","39","30","67","67","2023-07-19T00:00:00.000","00:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-06-07T14:00:00.000",,"0.013","0.007","0.003",,"7.9",,"7.9","7.1",,,"13","8","5","16","29","29","2023-06-07T00:00:00.000","14:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-13T08:00:00.000",,"0.003","0.002","0.004","0.00","11.8","9.7","13.0","6.1","0","0","3","3","6","25","24","25","2024-02-13T00:00:00.000","08:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-16T00:00:00.000","0.000","0.014","0.013","0.015","0.07","4.6","2.4","1.8","2.2","0","0","14","16","23","3","8","16","2024-03-16T00:00:00.000","00:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-08T10:00:00.000","0.000","0.025","0.015","0.014","0.12","4.6","4.9","3.3","2.1","1","0","25","19","21","7","8","21","2023-04-08T00:00:00.000","10:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-22T08:00:00.000",,"0.009","0.007","0.009","0.00","4.4","4.2","4.7","2.1","0","0","9","9","14","9","8","9","2024-02-22T00:00:00.000","08:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-12T20:00:00.000","0.001","0.035","0.033","0.035","0.50","18.6","9.2","12.7","6.9","5","0","35","42","54","25","27","42","2024-03-12T00:00:00.000","20:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-30T17:00:00.000","0.001","0.029","0.030","0.029","0.11","3.7","1.3","5.6","3.6","1","1","29","37","45","11","14","45","2023-07-30T00:00:00.000","17:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-06-23T18:00:00.000",,"0.015","0.017","0.019",,"7.9","5.3","6.5","4.6",,,"15","22","29","13","18","29","2023-06-23T00:00:00.000","18:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-06-28T03:00:00.000","0.000","0.024","0.023","0.021","0.16","2.3","3.7","7.1","4.8","2","0","24","29","32","14","19","32","2023-06-28T00:00:00.000","03:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-11-19T14:00:00.000",,"0.042","0.041","0.036",,"13.7","5.5","13.4","7.3",,,"42","52",,"27","29","55","2023-11-19T00:00:00.000","14:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-03-09T02:00:00.000",,"0.019","0.024","0.024","0.00","19.3","7.3","13.6","6.9","0","0","19","30","37","27","27","30","2024-03-09T00:00:00.000","02:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-23T23:00:00.000","0.004","0.023","0.027","0.028","0.10","10.4","2.8","6.6","2.6","1","6","23","33","43","13","11","43","2023-10-23T00:00:00.000","23:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-09T17:00:00.000","0.000","0.032","0.031","0.027","0.12","4.0","11.2","2.7","0.0","1","0","32","39","42","5","0","42","2024-01-09T00:00:00.000","17:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-09-18T11:00:00.000","0.002","0.035","0.020","0.012","0.21","14.2","6.1","11.6","7.0","2","2","35","25","18","23","28","28","2023-09-18T00:00:00.000","11:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-27T10:00:00.000",,"0.024","0.022","0.021",,"9.2","6.7","11.7","4.4",,,"24","28","32","23","17","32","2023-10-27T00:00:00.000","10:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-09T16:00:00.000",,,"0.018","0.012",,"12.2","2.9","12.8","9.5",,,,"23","18","26","38","38","2023-05-09T00:00:00.000","16:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-17T03:00:00.000",,"0.000","0.000","0.001",,"3.9","11.2","7.6","8.4",,,"0","1","1","15","34","34","2023-07-17T00:00:00.000","03:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-15T00:00:00.000",,"0.013","0.013","0.015","0.00","5.1","0.0","22.6","4.9","0","0","13","16","24","45","19","45","2024-02-15T00:00:00.000","00:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-31T03:00:00.000",,"0.001","0.001","0.001","0.38","9.1","9.6","11.9","9.6","4",,"1","2",,"24","38","38","2023-08-31T00:00:00.000","03:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-11T21:00:00.000","0.002","0.015","0.022","0.024","0.41","9.8","5.1","3.5","1.6","4","1","15","27","37","7","6","27","2024-02-11T00:00:00.000","21:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-04-03T01:00:00.000","0.001","0.011","0.015","0.019","0.16","5.2","4.4","10.2","7.8","1","0","11","18","29","20","31","31","2024-04-03T00:00:00.000","01:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-06-10T16:00:00.000",,,"0.024","0.021","0.02","3.8","-1.1","8.8","5.2","0",,,"30",,"18","21","32","2023-06-10T00:00:00.000","16:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-01T17:00:00.000",,"0.022","0.024","0.022","0.00","20.5","10.6","9.1","2.4","0","0","22","30","34","18","9","30","2024-02-01T00:00:00.000","17:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-16T19:00:00.000",,"0.019","0.021","0.020","0.00","10.4","5.4","5.9","2.9","0","0","19","26","30","11","11","26","2024-02-16T00:00:00.000","19:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-10-21T18:00:00.000","0.003","0.041","0.045","0.047","0.03","21.2","13.7","16.9","8.3","0","4","41","56",,"34","33","72","2023-10-21T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-19T00:00:00.000","0.000","0.019","0.021","0.021","0.00","7.4","8.1","3.1","3.0","0","0","19","26","32","6","12","32","2024-03-19T00:00:00.000","00:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-07T09:00:00.000","0.000","0.020","0.017","0.018","0.09","11.3","6.1","9.6","3.1","1","0","20","22","28","19","12","28","2024-01-07T00:00:00.000","09:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-27T13:00:00.000","0.001","0.030","0.029","0.017","0.10","10.9","9.4","9.4","7.1","1","2","30","36",,"19","28","28","2023-08-27T00:00:00.000","13:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-25T08:00:00.000","0.007","0.008","0.003","0.005","0.06","8.7","19.4","7.5","4.9","0","6","8","4","8","14","19","19","2024-03-25T00:00:00.000","08:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-25T07:00:00.000","0.003","0.000","0.000","0.000","0.43","13.4",,"10.3",,"5","3","0","0",,"21",,"21","2023-04-25T00:00:00.000","07:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-09T02:00:00.000",,"0.022","0.022","0.022",,"5.2","4.1","5.3","3.1",,,"22","28","35","11","13","35","2023-09-09T00:00:00.000","02:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-17T19:00:00.000",,"0.020","0.022","0.024","0.00","10.8","4.6","6.7","3.3","0","0","20","28","37","13","13","28","2023-11-17T00:00:00.000","19:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-22T10:00:00.000","0.005","0.017","0.007","0.005","0.47","6.4","13.3","8.6","8.0","5","6","17","9","8","17","32","32","2023-07-22T00:00:00.000","10:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-29T07:00:00.000",,"0.012","0.014","0.015",,"5.1","4.1","10.8","5.3",,,"12","17","23","22","21","23","2023-04-29T00:00:00.000","07:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-26T12:00:00.000","0.001","0.028","0.018","0.010","0.18","11.0","3.6","12.0","11.2","2","2","28","23",,"24","45","45","2023-08-26T00:00:00.000","12:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-22T03:00:00.000",,"0.015","0.017","0.021","0.00","62.7","7.3","14.7","5.3","0","0","15","22","32","29","21","29","2023-11-22T00:00:00.000","03:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-06T05:00:00.000",,"0.018","0.019","0.019",,"6.5","3.9","7.6","3.1",,,"18","23","29","15","12","29","2023-10-06T00:00:00.000","05:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-16T19:00:00.000",,"0.004","0.009","0.012",,"15.1","3.4","15.2","9.7",,,"4","11","18","30","39","39","2023-05-16T00:00:00.000","19:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-21T03:00:00.000","0.007","0.007","0.013","0.023","0.18","14.5","8.4","13.6","8.8","2","9","7","16","35","27","35","35","2023-10-21T00:00:00.000","03:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-06-13T10:00:00.000",,"0.011","0.006","0.004",,"3.8","4.9","10.7","9.0",,,"11","8","6","21","36","36","2023-06-13T00:00:00.000","10:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-01T04:00:00.000","0.003","0.001","0.002","0.002","0.16","4.7","2.4","5.8","4.3","2","4","1","2","4","12","17","17","2023-04-01T00:00:00.000","04:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-06T22:00:00.000",,"0.000","0.010","0.016",,"19.6","13.0","10.3","6.2",,,"0","12","24","21","25","25","2023-09-06T00:00:00.000","22:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-06-19T23:00:00.000","0.001","0.023","0.021","0.019","0.04","3.5","0.4","5.1","2.3","0","1","23","27",,"10","9","30","2023-06-19T00:00:00.000","23:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-11T06:00:00.000",,"0.003","0.006","0.006",,"4.8","4.8","5.6","5.0",,,"3","7","9","11","20","20","2023-09-11T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-04-04T21:00:00.000","0.000","0.019","0.019","0.020","0.15","6.3","2.8","4.9","3.0","1","0","19","24","31","9","11","24","2024-04-04T00:00:00.000","21:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-18T15:00:00.000",,"0.029","0.029","0.023","0.00","7.8","0.0","11.9","6.4","0","0","29","37","36","23","25","37","2024-02-18T00:00:00.000","15:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-02-04T02:00:00.000","0.003","0.015","0.011","0.018","0.09","12.0","1.5","12.4","6.2","1","2","15","14","28","24","24","28","2024-02-04T00:00:00.000","02:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-06-25T17:00:00.000","0.002","0.026","0.028","0.026","0.00","3.3","5.5","4.1","3.5","0","2","26","34",,"8","14","40","2023-06-25T00:00:00.000","17:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-13T21:00:00.000","0.006","0.018","0.026","0.027","0.44","0.2","2.3","10.0","5.7","4","5","18","32","41","20","22","32","2024-02-13T00:00:00.000","21:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-24T03:00:00.000","0.005","0.001","0.001","0.009","0.23","13.0",,"11.5",,"3","6","1","1",,"23",,"23","2023-04-24T00:00:00.000","03:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-15T12:00:00.000","0.000","0.028","0.026","0.017","0.14","6.1","3.0","6.0","4.3","2","0","28","33","26","12","17","26","2023-10-15T00:00:00.000","12:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-22T23:00:00.000","0.017","0.002","0.003","0.011","0.41","20.2","19.4","11.9","9.9","5","21","2","4","16","24","40","40","2023-07-22T00:00:00.000","23:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-04T12:00:00.000",,"0.018","0.013","0.011",,"12.3","-0.6","6.5","1.3",,,"18","16","17","13","5","18","2023-04-04T00:00:00.000","12:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-06-17T19:00:00.000","0.012","0.011","0.017","0.021","0.05","7.1","0.8","8.8","7.7","1","15","11","21",,"18","31","32","2023-06-17T00:00:00.000","19:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-02T14:00:00.000","0.002","0.034","0.030","0.023","0.01","4.6","-14.8","5.7","0.5","0","3","34","37",,"11","2","35","2023-12-02T00:00:00.000","14:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-07T06:00:00.000","0.008","0.001","0.002","0.007","0.05","10.3","3.7","14.5","5.8","1","10","1","3",,"29","23","29","2023-12-07T00:00:00.000","06:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-20T07:00:00.000",,"0.025","0.026","0.026","0.00","0.0",,"23.4","0.0","0","0","25","33","41","46","0","46","2023-11-20T00:00:00.000","07:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-09-23T07:00:00.000","0.003","0.009","0.009","0.012","0.16","9.2","4.2","8.9","4.9","2","4","9","11","18","18","20","20","2023-09-23T00:00:00.000","07:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-26T10:00:00.000","0.000","0.029","0.026","0.024","0.07","7.3","3.2","7.0","3.2","1","0","29","32","36","14","13","36","2023-10-26T00:00:00.000","10:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-17T09:00:00.000","0.011","0.002","0.002","0.002","0.76","29.3","19.7","20.2","19.8","8","14","2","2","3","40","79","79","2023-07-17T00:00:00.000","09:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-04T22:00:00.000",,"0.021","0.020","0.020","0.00","7.4","1.9","9.6","4.0","0","0","21","25","31","19","15","25","2023-11-04T00:00:00.000","22:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-30T03:00:00.000","0.006","0.008","0.010","0.012","0.20","19.1","8.3","12.9","5.6","2","8","8","13","18","26","23","26","2023-10-30T00:00:00.000","03:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-28T08:00:00.000","0.011","0.001","0.001","0.002","0.29","7.7","5.4","11.4","8.8","3","14","1","2",,"23","35","35","2023-08-28T00:00:00.000","08:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-03-16T12:00:00.000",,"0.016","0.013","0.009","0.00","9.3","0.0","6.7","2.8","0","0","16","17","14","13","11","17","2024-03-16T00:00:00.000","12:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-16T10:00:00.000","0.000","0.020","0.021","0.022","0.13","3.1","4.5","8.9","6.7","1","0","20","26","33","18","27","33","2023-04-16T00:00:00.000","10:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-13T19:00:00.000",,"0.014","0.016","0.019",,"14.1","2.4","10.4","6.4",,,"14","20","29","21","26","29","2023-09-13T00:00:00.000","19:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-09-13T04:00:00.000","0.005","0.001","0.001","0.002",,"13.6","14.6","11.5","8.3",,"6","1","2","3","23","33","33","2023-09-13T00:00:00.000","04:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-18T14:00:00.000",,"0.028","0.025","0.014",,"13.6","5.8","12.7","7.7",,,"28","31","22","25","31","31","2023-09-18T00:00:00.000","14:00"
